interest_rate,inflation_rate,gdp_growth,unemployment_rate,real_estate_prices,household_income,sp500_index,transaction_volume
5.187496940092467,3.784006312291751,1.4483757300360143,3.8930621195689463,102.88252647963999,68056.94523613682,3860.611789798925,6745.1314415086335
1.853970008207678,5.680773870803905,-1.9205244866280666,4.986431340591071,84.38596014177139,101375.06311449016,3401.0494534006734,8618.38665263286
2.283931449676581,4.480148983374865,1.280624493958884,5.541576074790446,136.64803341319993,72154.47308873938,3983.189093482874,7101.911144079807
1.6809091556421523,3.8503058504468246,-1.6058770702271385,7.521420689321209,147.78093599151396,78390.0496243127,3128.4178741502683,7085.321231049353
2.8013213230530574,1.4858824688538426,-1.1682745861234967,6.995448132682383,87.88503673140228,90200.43705746961,4163.942803828798,7526.887867292686
3.054709158757928,4.075036133495849,-1.1773162725602657,5.492677081284924,173.06331400340127,109894.1691349071,3537.986808870195,8459.418191741188
2.5853961270955836,5.950269250521316,2.5444721148124447,9.905606741550859,134.3946601697633,118726.67753594361,4595.118201274377,9458.909813060689
4.814950036607717,1.70042007618262,3.222314154857963,7.24042373549821,142.9268323193096,101461.87310916145,3620.7239178471473,8156.996797716113
2.927013306774357,3.591648261818684,2.083581355680117,4.660587542151961,132.89152963258738,73421.3425733867,3910.440298163602,7535.706567144566
2.623738038749523,5.386865359639777,4.735207839321793,3.712477308342826,128.09156730503912,73708.56018216562,3023.2410798162014,8253.862204239584
3.670784332632994,4.703843088771022,0.6240940566659283,4.070013974290324,147.15683975698613,99006.58412711132,3144.893775589118,8366.526431271599
2.0636968998990506,4.48507870497634,-1.5396026974867638e-05,4.721704098691557,98.6288295116855,59102.17166146419,3784.9871128133695,6408.485801715326
4.708787923016159,4.512420419935546,4.080193897326222,4.124769612816889,101.83137565943254,48837.92905051157,3959.877669434247,5938.573236644583
1.7982025747190833,2.797455756098776,-0.4348291303638314,4.30596916835914,183.41427452162208,68369.77261126213,4200.041096238608,7465.067669465739
5.447547746402069,2.4679592213224666,4.742557776084279,4.995666180856929,193.53385545603592,62979.11933232654,3583.3251574186065,6544.461001120357
4.58897907718663,5.046805777392568,-1.9149186771712856,4.213615167063284,124.79711795357035,63704.64963647921,4389.963772253085,5595.234278282961
2.2948627261366896,5.050566973395904,4.789151786953473,9.277357972384976,112.48936077722645,58688.62008399279,4720.244794378409,6381.520825170838
1.5220884684944096,5.335361592900519,-1.6978806163459672,3.5616362196314952,157.2799451886819,43367.45517090895,4559.7019777867,5710.132312245308
4.761845713819337,5.566202762782357,4.238001795886498,6.671579726991783,129.04810053177158,41429.914778673105,3079.2376506967144,5225.187466234886
4.3274293753904685,3.556711994304689,1.693907763604099,5.87277778892763,83.04636267924138,119017.79117888253,3961.0138945156577,9438.928662735936
4.416028672163949,3.507581473435998,4.950753572835103,9.876650318360245,98.73831168394284,74221.85069886898,3209.8603568363496,7096.900517975775
4.5850813867437825,4.991475894833876,-1.483424046852208,3.7842723151763664,165.91666746168772,70746.13177277453,3484.090031725055,6159.826446933151
1.7961786069363614,4.249819653888826,1.8769799908092457,5.784989193320191,159.07087302921815,94371.78261544558,4973.325186534293,9137.870328924053
2.9338629141770904,4.509834386288517,4.7851177493336925,9.786293032927581,83.25151910041802,57460.311029205135,3284.9910858030266,6678.28936953305
1.9634762381005189,4.978963347180505,1.6616849091910417,9.05854988125786,106.63665943195393,115996.89471601803,3997.7763069027123,9119.390087318548
4.9524137035023745,5.450026709087831,2.405790466946838,8.719504496644959,107.72897559056857,102907.60115324416,4236.311468636239,7333.007222529406
3.9931925073102317,2.689975784257679,2.8702408228923204,4.805319789314579,160.6271292318474,47152.880184980764,4404.929941088208,6471.124967755394
2.8235920994105967,2.87791476319972,1.1817874533744126,4.196213111730461,82.3652645305237,73406.46206279428,4119.2973669738285,7152.256503879128
1.7542334011440945,1.469909699204345,2.392906560588444,7.680502539471017,92.49302983814886,110329.46460497318,3019.541694838367,8987.629391711089
2.743929286862649,3.89140070498087,2.090200183461702,9.505631923893102,175.98993024478273,115578.56178331282,3652.9226164879838,9152.458637617152
2.800733288106988,1.1797113689837104,4.308106073436923,6.897340251097509,101.42535944652003,77392.12089998958,4035.4232867694227,8344.356716857996
4.418424713352256,3.3279900906623006,-1.681875337609795,7.001288826289299,158.32953294222494,89072.91113685662,3175.7329982896667,7018.4043150739035
4.050229885420853,3.713223173537883,-0.03325767285438763,4.959853655621989,108.58193372560719,53362.71568736602,3701.2538624183617,5815.219059838341
5.048850970305306,2.432706260641422,4.652880388535911,8.38645053234356,91.93296713112142,119293.49009095812,3066.406217582733,9241.57857964502
3.388859700647797,3.9541663028450538,4.231846487236414,4.309306239902663,109.18066291993449,58533.73611067547,3157.1569943100417,7280.685368557379
1.9783769837532068,1.1525012496952471,1.1895972694999903,5.265754654829706,166.67203182267912,115418.54193081005,3793.846552403192,9777.255975047437
4.35297914889198,1.186740943746072,2.340928184610757,5.978055070314918,182.68357617275427,91971.73191938948,3265.4315080861206,7920.408512470669
4.54314019446759,5.113002803298292,-0.058331719132071136,6.553272650791185,179.626383748039,88618.94359030873,4135.081696523116,7094.188100520443
3.745108790277985,2.8009532070563146,-0.6831518819336708,4.696868126905562,127.66202355421458,81015.0808813207,4378.929938274531,7073.542185980167
4.583868719818244,1.6353025632594238,1.2458888345798753,3.8038577731744248,160.17021638847754,58453.584937420695,4601.173398218166,6075.324814092039
3.475182385457563,3.611216300274022,0.4734655961823697,7.274340297091428,104.59811544989851,54122.24256044066,3400.30048848962,5610.964471684169
3.5909313175279762,4.849967765493054,2.0855927829561045,5.02041387268179,115.17772763132159,57638.89672561403,3334.9651645181393,6130.130553872184
3.2101640734341985,2.0791051374842158,-1.455857541245106,7.068667549958286,187.56029822253436,54915.06097154036,3209.1356806688004,5411.564260445045
1.6016765069763808,4.114452379095001,4.820763653663166,4.080539006919416,81.56023082128833,102366.75788534027,4272.860499087274,9792.188600438638
1.9315657079732178,1.42673732496884,4.90347521135722,6.367980712983723,90.26102370253616,68010.0207333384,4412.951452973803,7625.811396155686
1.625716742746937,1.2584086058430386,2.8871319981382157,6.7281260278611015,104.94635061752328,44627.41412507171,3063.1722896512842,6347.842009108678
4.045641645055122,3.65677315784074,1.7526745644088426,3.362764757756988,83.18386446485836,117528.21041126491,4872.42449248738,9787.238683533848
2.7574239243053067,3.7031756080505325,0.1666933140042941,5.356229947357444,101.77225221077568,110702.87079707405,3103.942567302945,9121.483854459815
3.534282764658811,4.187149507491033,3.6965651379486406,3.9409027385728197,149.96498731636308,114220.18265561704,4082.592670602141,9484.801799462379
5.1302658957043725,4.6304566686133075,2.7931182078771553,3.4436247933093744,130.57094607109974,119592.62581171482,4418.121038901832,9284.705817139387
2.4971689165954998,5.879260397312673,-0.8616814245857609,9.929721626729616,187.12060532923698,53911.619937558986,4741.938247492171,5472.790030570349
3.141531692142519,3.5815017415059764,4.376490291456897,5.256476914823061,178.0932274086129,71699.3615122127,4428.173864264856,7532.837610328138
4.522204554172195,2.6147823647062296,3.7577607004621827,8.669121120982444,121.01808220374511,100659.0780563273,4603.456166139584,8082.549878510372
2.41519266196649,4.975930973843518,4.648599393043468,4.782484583346347,111.1308120117551,95681.64944430339,3678.900385085612,9381.882284536874
1.807919639315172,2.354161256310371,3.08003655871852,7.7705190555675046,125.56308898007202,52311.67250718841,4629.650227493024,6329.96829600072
2.659005811655072,3.1948571035281805,2.293906371550529,8.321595019227805,150.83539310177693,105266.64999924942,3160.22969276935,8697.247879121074
2.1448851490160177,1.3922819067113297,0.9277012540343321,7.16947118425491,112.16763689874514,57955.24574693285,4789.6333121210555,6097.611216826826
5.218790609370292,1.1267537170772877,4.529099383478092,6.301033319851109,154.8978689418961,57905.40918580985,4095.1847523074725,6170.024626407115
4.732481518257668,5.813242073389626,4.062447226502859,5.8828863990308795,129.12939826294885,82957.95383147309,4634.595539924987,7722.166108370802
4.033615026041694,5.1799006025610295,-1.6834693092566742,5.442077865800967,146.2456617022376,87435.19478733625,3904.6365690366,6690.07094312649
4.985842360750871,4.47987103046849,-1.815431178519236,9.506704009734781,132.33518349623802,86406.8966270249,4287.15539039305,6123.595233553999
4.714688307596457,3.044764722071349,0.6352435681463473,8.814335854514104,115.33589114503012,47318.94699182039,4052.805321872226,4752.5116329789
2.2462802355441434,1.8664716003542288,3.6738733154728305,9.755188374665588,193.8143968354588,110196.86901043043,4463.179043510663,9217.953777636436
5.070235993959911,1.7821852133554303,4.910932905204612,3.870080564398813,171.6326952991713,61248.00340709649,3163.2599640611793,6987.786695360885
3.657368967662603,2.2512144908229765,-0.9470817622753027,8.11607232642551,96.8135810919743,50361.19370262433,3120.7041679811277,5286.849879408318
4.729760620656251,3.7461333235306022,2.1589150074649464,9.568383197747265,184.21615710774955,111099.84638951818,3494.206468020293,8157.634555639515
5.084365199693973,4.572979613500312,0.6662359964171505,4.268631463159621,138.49174378994164,116452.11985838028,3319.089360226377,8704.367804595258
2.7720138998874555,4.300986883588656,4.789400784702222,3.4654738715674425,187.34626722729098,108970.20938123605,4743.567133184403,10079.42487590735
1.940207698110707,2.3996694847297144,3.894832461949961,8.187844545030414,175.98263071367782,104761.28597799025,3438.4279747160886,9315.451405909009
2.4117406501677667,5.77432640331597,3.8683009329779647,7.021311792259383,131.025620536308,92419.35845112175,4951.730511638263,8627.681159327582
3.2084311545050253,4.689484583478842,1.280852118564792,8.892801437307904,82.69631699841409,84068.58964873114,3673.7915835422136,7171.268682442598
4.772059063689973,3.7717702625570033,0.9037365163636562,3.9784066363840265,112.24128312619354,46958.940792912814,3364.2358313773984,5359.917290792426
4.942922333025374,4.058603731171761,-0.08615049648505635,8.56687118301923,144.99610575930404,72676.25704565589,4579.3970142849585,5716.095192115097
1.5278085221247628,3.0980003121389497,-1.6053715234435102,4.411391240334211,156.0173863791377,69815.08136098512,4317.415551001752,6769.107466313055
3.542989210310263,2.238654947505787,4.053056633785372,4.145591600059932,110.94652225198428,60780.3027008261,3996.391432906278,7514.8063073337
3.169644012595116,2.779863393256308,3.6903070639105433,4.149860585516951,96.7227288887389,97873.6090950868,4110.727101875263,8809.596928852114
2.388431241882921,4.789230552321845,4.998023713002914,8.702023041619675,180.1916284159159,79670.05880630166,4438.403556544527,7822.6938145486565
1.9794614693347312,1.0719674431487793,4.976457859517337,7.656380544873401,198.12826168442626,46483.69727261183,3456.9094826625974,6433.499459888789
2.850460685614512,1.5803632025345813,1.8880219392183921,6.661457973383835,143.0828218763223,57614.65615598491,4992.667832113484,6582.965169339884
5.271638815650077,1.2300132101087637,3.3829119062635735,5.5118133888645175,100.60151430179641,94660.70109276767,4949.586324293567,7942.363847207993
2.792811728083021,1.2036440115948506,4.6133601091769965,9.140403785691758,112.67687918232427,46090.468759224015,4300.651372693874,6267.839788052676
3.5751624869734644,5.277302920055036,3.9475317347418803,5.7471157519584475,82.206881185696,108096.5531239015,3399.0849018582903,9125.019769408871
4.312075835580711,4.518289296900118,-0.2685632877976163,8.716196076301038,189.7158567872599,79611.72216111794,4360.456484862582,6381.620120821765
2.954518409517176,3.370869145436626,1.1538089471706545,6.073944359991529,94.13012994681694,78446.92618613184,3144.3968179583517,7188.591511234889
5.387128330883843,1.4891708032550075,-1.0958840939395351,5.638611005974353,149.18197706171043,87392.62277276142,3061.305004411612,7117.5539952435365
5.349789179768445,3.4580793755841617,4.678357190811057,6.238758499687245,112.88662648246472,105974.47727401194,3515.365777022427,8456.125089173287
2.5071291833014566,3.3673588539028283,2.24322244115616,5.109645119148995,146.5013603018952,67824.73663217545,3925.2459134786327,7383.259939022623
3.488994023569542,1.866009349550076,-0.39950036147576107,8.233265661233759,158.1704466022237,94241.29220472509,4736.545010816761,7477.231857871596
2.7035132392670786,3.169258246189865,2.701904790840997,6.519042730647354,179.5690164448642,85258.55711966328,4454.338139532616,8097.158252264437
2.6393619775098704,2.9925236719868673,2.326897683205271,4.625488866027721,104.7705526112724,61362.26161355371,4485.413042399962,7010.803162386078
1.6475477894181312,4.079250490261082,0.5071390262298836,9.297022012921978,81.31949943901766,110290.39890841264,3850.9866688961506,8701.165971956187
3.9382573359195874,4.175468254338218,-1.2050968546025969,5.68723854961248,96.42627560825687,103794.08172855424,3691.8699850939256,7922.884026685267
3.510716092915446,1.2265200488602226,2.7010123691495975,6.80487002779792,188.0022370217726,92676.14677267404,3742.0775259692055,8070.664080093602
1.7059150049999574,2.8730630731323563,1.642153906326553,9.345304776751828,184.86680930750182,108046.53832753935,4975.299127472115,9009.963302988499
2.6145858569464457,4.129299578571182,3.406228742149475,7.369665971397945,151.689572260437,109383.53607678419,3080.218382824965,9702.701499793751
5.133063543866615,3.5156812929004384,1.6411445077839537,3.8182862849585484,152.0620232520384,96669.03813720279,4734.062992244897,7937.520445511596
2.4582475626678897,5.282449205941611,3.9652705022297807,9.578824865294326,159.80440094555064,106961.06626909376,4157.350817144787,8692.848819390312
2.0795794883648924,4.293468158094726,1.8633478714213987,7.393956371499925,101.04455343481395,95797.71693354269,3877.230838379181,8411.931709056706
3.457811041110252,1.8146721354071484,1.9265658007477038,5.344339302599603,189.7294335109952,94411.26174082403,4450.515320830273,8782.823906998592
5.442601816442403,1.352843737002149,4.1365752186084155,3.9749045086437107,130.25246298704877,89488.91025721474,3973.3378828494056,7912.009421759197
2.4682210860460017,4.212096391031578,0.8243800634867791,8.558176324892072,125.9766233899397,100217.3311646113,4746.846476163321,8479.373157469123
4.188542189623514,1.1325565527081092,-1.061893400845515,7.340509291499595,142.2701246339405,52688.4084234459,4801.403728022517,5399.942853206487
4.54647846131487,3.9288779063673163,-1.7985212658066272,6.7342276438342505,85.63591601300661,110469.66073591428,3843.441853746911,7678.983450323192
2.4505501759695987,5.701151207124788,3.2859607897153333,9.257248081356703,99.95400425072953,109747.48221961856,3553.655594470103,9134.610619766663
4.412865394447438,3.877370889379395,2.3421668594742524,8.520180478571715,168.56403397116446,42339.78264276473,4184.700657186724,5309.215138538805
2.971132530877013,2.9408496310326093,2.928558376694565,4.061724158129258,89.93584015101517,106065.34004518102,4824.726691233382,9312.554746417974
4.0292233223743175,4.216441092211766,-0.5092508694376248,5.1820544745688375,152.3782531359666,50309.589397875614,3421.324378011333,5386.838056088163
4.034118843043579,3.2912644524575834,-1.0453996708926117,4.73942397870126,109.44189316175851,66809.50834073135,4245.933167126966,6093.910050350054
3.643098736299034,3.728083946579675,-1.8981873403248266,8.20762404800874,126.71547368503718,99480.66050332863,4263.120440185041,7067.370982871872
1.8611590802176332,5.707324043882625,0.45411291164617884,3.2347270431504556,114.64324841248398,52860.791683864656,4466.226044830562,6560.44987697141
4.841209982356952,2.930513189003871,2.1294238079824312,6.989227794099216,122.6807259757939,105437.36192952498,3263.13537025452,7952.217640898318
2.7831202598869433,5.805952819119571,0.7457083156981263,8.337210800184835,166.28550862210946,106570.73423661935,4431.649929364177,8398.97737062863
2.246074041599417,5.526753209780319,1.0623244541661032,9.137359457332245,115.654605874781,80597.4187008669,4818.0650413312815,7043.915048585176
1.6631005662190557,1.9789556739464822,4.329110861456239,5.394572241011352,147.96855683562768,40510.869737346686,3359.366217740484,6630.006835499313
3.8635717727529673,1.3468065043758273,0.4377882691631023,8.74880113270409,137.12604826389196,62963.05065399302,3475.0866498477553,5453.1393555600425
4.21025744736913,1.5038900068871333,1.5979264241186755,3.7744221586864506,159.6405398435178,89354.15347005938,4942.79018808328,8024.228446755889
1.5663513157114246,1.0911091282577488,3.485571089188001,8.925166042141626,192.41956871897096,118494.89424219388,3361.9539054189795,9979.88442123441
3.548372233197124,1.472214803779642,0.7757994762488911,3.8924206363238767,167.90865166523002,90545.08216133347,4708.770186739159,7635.292109394442
2.405983100791752,4.415033867081784,2.3546069015951145,5.781011033922571,105.79284543089081,60784.28648513278,3984.5557128960695,6996.000433219266
4.0806911616378,1.3559432423011448,4.036545961227216,8.581067560456876,83.74197620735416,90720.4562479689,3494.462148806354,8077.498320578676
2.1974657160199658,2.5948781514688064,4.646644365603494,4.049421991441417,111.47168531597902,83198.83037726843,4741.499802545022,8580.689174723675
4.263750952409864,5.2243765548472725,-0.9704856334967344,4.60475976662849,151.40935168403058,102387.63161209149,3890.610510005331,8289.959680555536
3.0469413852021496,1.1163596786791294,4.486113376130461,8.055767978751465,86.17109761811004,48558.45110615667,4029.6347078593803,6286.501420033769
5.246919954946938,5.072342412944679,1.4448140515567673,8.040255755822521,139.56394966414837,100882.23220016224,3718.4667387995314,7411.957699310326
2.050083776583973,2.409273873867,-0.19228928190729144,7.488033430197081,151.6211418700267,83301.32629408882,4185.9017028698545,7377.224495286688
2.864265404201034,1.5908241381082813,1.2139502936678292,7.8576391112697,120.1092668980353,117039.36030871957,3327.0477451700453,9168.497968723124
1.9538940849623563,4.483685826820754,4.860228026998339,6.799071103433173,172.50946444949864,67349.7732830949,3782.1630733035213,7748.7064568332125
5.198774473114251,4.144714233899419,1.448326657950087,4.76259341234867,92.79179037605262,90609.75145071585,4938.824644670575,7653.882748828508
5.009357413523924,5.387360067635265,0.3012612720125576,5.419871954527436,89.01653380829705,114562.2484408014,3516.266865402255,8288.441940590417
2.5317665108606224,4.675355219019429,2.4338059802170804,4.271184017609979,167.3826507444324,48200.778239254345,4313.473329082584,6530.464716913666
4.139936184136716,5.017404651924243,-0.3189806685526486,9.359153929335399,139.45895794474382,114978.27897891609,3650.3801284493898,7756.520971212954
4.768888800804863,2.410172862856532,-1.4689567032393525,7.0837425633628435,162.60828757132833,95030.85778406507,4546.946251373201,6942.278311539757
3.7208032463978493,1.887197718898614,-1.0978419466254554,5.805959917345479,132.17928063244955,45426.96472841375,3261.7473214366996,4883.863357281462
3.618602313424026,4.753073758204292,-1.1036791272955928,6.2340406255089285,109.56824398869281,64077.0853557453,4939.642090157089,5815.325665956647
2.4674091636018067,5.03417369633632,-0.9366811454139397,9.630983377282707,178.29227812090397,96653.76709162252,3907.5790827672786,7707.700504867477
1.8724110712235968,5.952525710003367,-1.028209791454129,4.073459821812561,175.9299054762775,45388.048117501734,3472.1009266929277,6109.280177064153
5.0888630318133075,3.0630883845571324,2.486123213622502,7.103608824117581,163.3635765025312,86573.63681410186,3146.993494660025,7355.5338744494
5.101672228653322,2.860090428963916,-0.7268394092059862,6.541220752191261,112.65741646759552,67670.64455623654,3339.5158101750812,5508.017011611429
4.032405829093072,4.882064803709984,0.41967098326704244,7.280179648042535,150.82768002429046,89673.24142139817,4039.5478971120356,7202.565881850056
2.8561191641948027,2.704017701265089,4.2775188693420825,3.1267712867458837,123.31686763280322,43659.362705001025,3674.0063528625724,6955.240006843981
2.8968382984506436,5.653786628017824,1.3177314818401067,9.10486736260906,90.9898487991961,109722.9444921901,4657.766731765219,8543.255309778955
4.403822715480958,5.2920637592150594,2.6729041696471905,9.524827977385286,190.07762905546912,117879.11753419176,3861.775047323612,9142.531607383284
5.088441039810308,3.1449701368750915,-0.7937609015885911,6.9559322851244625,96.41823571027537,117510.22842285532,3497.42854517526,8225.500653992161
5.048345697060469,4.754355338957486,-0.6539768683393046,7.876555767138246,194.02848245849628,99972.14653943398,4234.2899732080605,7210.234702412966
4.6195021834304955,4.772714370423412,-1.713919686134648,9.45749566824107,133.5206927549547,50406.89921045056,4413.554433770892,4311.262725189789
